id;type;sex;familyStatus;age;Year_employment;group;SIR;age0;entrance;year_0;year_1;year_2;year_3;year_4;year_5;year_6;year_7;year_8;year_9;year_10;year_11;year_12;year_13;year_14;year_15;year_16;year_17;year_18;year_19;year_20;year_21;year_22;year_23;year_24;year_25;year_26;year_27;year_28;year_29;year_30;year_31;year_32;year_33;year_34;year_35;year_36;year_37;year_38;year_39;year_40;year_41;year_42;year_43;year_44;year_45;year_46;year_47;year_48;year_49;year_50;year_51;year_52;year_53;year_54;year_55;year_56;year_57;year_58;year_59
male_groupe_2_year_27;active;male;not married;57;2045;2;0,0;25;27;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;280,6226781120286;290,2972473569766;300,29613102761846;310,6330140050649;321,32888063887515;332,38279588565473;343,8028688001735;355,6079388342591;367,81071282987887;380,40879729561505;393,40206221479195;406,8014734589221;420,64832823210673;434,9349857509039;449,67417972548566;464,8694258554463;480,542957011776;496,6931132606558;513,3164180749836;530,4238035091987;548,0206423149474;566,0998891572799;584,7127182424821;603,8847632870454;623,5721484187036;643,7634269266762;664,4580894836405;685,6543220221106;707,3414295152244;729,536976458323;752,3159121755144;0,0;0,0
female_groupe_2year_27;active;female;not married;57;2045;2;0,0;25;27;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;70,15566952800714;72,57431183924413;75,0740327569046;77,65825350126622;80,33222015971877;83,09569897141364;85,95071720004336;88,90198470856475;91,9526782074697;95,10219932390373;98,35051555369796;101,7003683647305;105,16208205802667;108,73374643772594;112,41854493137139;116,21735646386155;120,13573925294396;124,17327831516396;128,3291045187459;132,60595087729965;137,00516057873682;141,52497228931995;146,17817956062052;150,97119082176135;155,8930371046759;160,940856731669;166,11452237091012;171,41358050552762;176,83535737880607;182,38424411458075;188,07897804387855;0,0;0,0
male_groupe_3_year_28;active;male;not married;56;2046;3;0,0;25;28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;224661,03405005395;232406,30519200765;240411,21612759432;248686,72270529307;257249,62458542542;266099,17319051625;275241,86047140154;284692,7689251802;294462,07140129944;304547,8517172877;314950,0057843344;325677,3126649509;336762,8340939877;348200,453009486;360000,36377105303;372165,38097910344;384713,3038358266;397642,80343063414;410951,0965238431;424646,93510467676;438734,62049314496;453208,5123317194;468109,5796902494;483458,34442139603;499219,6803589508;515384,4234898778;531952,1660566725;548921,4557523435;566283,730347316;584053,0516334324;602289,4225754164;0,0
female_groupe_3year_28;active;female;not married;56;2046;3;0,0;25;28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;149774,02270003594;154937,53679467176;160274,1440850629;165791,14847019536;171499,74972361696;177399,44879367753;183494,57364760098;189795,17928345344;196308,04760086627;203031,90114485845;209966,6705228896;217118,20844330062;224508,55606265846;232133,63533965737;240000,24251403532;248110,2539860689;256475,535890551;265095,2022870893;273967,397682562;283097,9567364511;292489,74699542986;302139,00822114607;312073,05312683276;322305,5629475972;332813,12023930036;343589,6156599182;354634,7773711147;365947,6371682288;377522,4868982104;389368,7010889547;401526,28171694395;0,0
male_groupe_4_year_28;active;male;not married;60;2046;4;0,0;29;28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3245,947454558045;3357,610085028254;3472,9715070518455;3592,222029917494;3715,4900135200774;3842,751279680029;3974,004515016194;4109,360492773267;4249,236382283386;4393,554999131895;4542,444974626501;4695,94182308551;4854,270132883475;5017,413135972827;5185,335713741524;5358,14829782649;5535,905161810282;5718,535136282286;5906,555164457515;6100,224188814562;6299,098991253587;6503,06394126654;6712,113893814096;6926,23052384646;7145,305794093061;7369,517134695972;7599,621656461181;0,0;0,0;0,0;0,0;0,0
female_groupe_4year_28;active;female;not married;60;2046;4;0,0;29;28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2163,9649697053637;2238,406723352169;2315,314338034564;2394,8146866116635;2476,9933423467182;2561,834186453353;2649,33634334413;2739,573661848845;2832,824254855591;2929,0366660879304;3028,2966497510006;3130,627882057007;3236,180088588983;3344,942090648552;3456,890475827683;3572,098865217661;3690,603441206855;3812,3567575215247;3937,7034429716773;4066,8161258763744;4199,399327502391;4335,375960844359;4474,742595876064;4617,48701589764;4763,537196062041;4913,011423130648;5066,414437640788;0,0;0,0;0,0;0,0;0,0
male_groupe_1_year_28;active;male;not married;56;2046;1;0,0;25;28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;518,0219840263075;535,8809809847327;554,3386537286524;573,4202641838376;593,1645489002541;613,5697818127182;634,6509320201951;656,4427766486084;678,968772189539;702,2245003216266;726,2097210375532;750,9446770438446;776,5056018785284;802,8783908590297;830,0865500749194;858,1365694139404;887,0694901633417;916,8822481295375;947,5684257361614;979,1482032643232;1011,631498670356;1045,0053064537299;1079,3640928352418;1114,7551769722895;1151,0975651741446;1188,370127117809;1226,571922598622;1265,6996028963554;1305,73342527649;1346,7058133292578;1388,755121509249;0,0
female_groupe_1year_28;active;female;not married;56;2046;1;0,0;25;28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;129,50549600657683;133,9702452461831;138,58466343216304;143,35506604595938;148,29113722506347;153,39244545317948;158,66273300504872;164,11069416215201;169,7421930473847;175,55612508040656;181,55243025938822;187,73616926096108;194,12640046963205;200,7195977147573;207,52163751872976;214,53414235348498;221,76737254083534;229,22056203238432;236,8921064340403;244,78705081608075;252,90787466758894;261,25132661343235;269,8410232088104;278,68879424307227;287,77439129353604;297,0925317794522;306,6429806496554;316,42490072408873;326,43335631912237;336,6764533323144;347,1887803773121;0,0
male_groupe_2_year_28;active;male;not married;56;2046;2;0,0;25;28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;306,52811784524954;317,09578657954034;328,01770854513387;339,3088319311004;350,9920782390726;363,0664261079343;375,5407331728304;388,43557803328406;401,7648405523846;415,52590628562507;429,71863321395267;444,35499951382104;459,4801147049973;475,08563265172666;491,18546256561905;507,7834446950343;524,9038643192126;542,5449082689804;560,702779084644;579,38941800379;598,6106937589841;618,3589106312764;638,6899669295301;659,6318627245957;681,1366717810204;703,1918906948218;725,7969631205667;748,949907526698;772,6390415842023;796,8835512396118;821,7653046990422;0,0
female_groupe_2year_28;active;female;not married;56;2046;2;0,0;25;28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;76,63202946131237;79,27394664488507;82,00442713628345;84,82720798277506;87,74801955976812;90,76660652698357;93,88518329320759;97,108894508321;100,44121013809614;103,88147657140622;107,42965830348814;111,08874987845523;114,87002867624928;118,77140816293164;122,79636564140472;126,94586117375856;131,22596607980313;135,63622706724507;140,17569477116098;144,84735450094743;149,652673439746;154,58972765781905;159,67249173238247;164,90796568114885;170,28416794525506;175,79797267370543;181,44924078014162;187,2374768816744;193,15976039605056;199,22088780990293;205,4413261747605;0,0
male_groupe_3_year_29;active;male;not married;55;2047;3;0,0;25;29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;228707,5487752521;236592,32498918718;244741,41753647046;253165,97959843118;261883,11342490395;270892,05695530196;280199,41907117324;289820,5539301958;299765,8176115667;310033,2594192165;320622,77338952397;331543,2967103553;342828,48661278264;354472,1158565003;366484,56241829897;378868,691594176;391642,62317922653;404805,00432699703;418353,0016670801;432295,52482641937;446636,95259887254;461371,5430347955;476541,00312436774;492166,22435256914;508211,44787316566;524667,3446141742;541533,499473707;558808,4339863355;576483,4317026475;594572,8076904842;613137,6456666511
female_groupe_3year_29;active;female;not married;55;2047;3;0,0;25;29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;152471,69918350142;157728,21665945815;163160,94502431367;168777,31973228746;174588,74228326927;180594,70463686803;186799,61271411553;193213,7026201306;199843,8784077112;206688,83961281108;213748,51559301605;221028,86447357025;228552,32440852182;236314,7439043336;244323,04161219936;252579,12772945073;261095,08211948443;269870,0028846648;278902,0011113868;288197,01655094634;297757,96839924844;307581,02868986374;317694,0020829119;328110,8162350462;338807,6319154438;349778,2297427829;361022,3329824715;372538,9559908905;384322,28780176514;396381,87179365626;408758,4304444342
male_groupe_4_year_29;active;male;not married;59;2047;4;0,0;29;29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3538,3053141252476;3660,0252385273316;3785,7770993647387;3915,7683468124555;4050,1389019580893;4188,862408927914;4331,937436046403;4479,484733746475;4631,959045207268;4789,276234123936;4951,576517442684;5118,898608205838;5291,487323142655;5469,324383931431;5652,371508876799;5840,749076035787;6034,516247335151;6233,595443236933;6438,550167294526;6649,662684566403;6866,449856930357;7088,785639203326;7316,664422939634;7550,066232578371;7788,873300086035;8033,279036484636;8284,108744471065;0,0;0,0;0,0;0,0
female_groupe_4year_29;active;female;not married;59;2047;4;0,0;29;29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2358,8702094168316;2440,0168256848883;2523,851399576493;2610,512231208304;2700,0926013053936;2792,5749392852763;2887,958290697603;2986,323155830985;3087,9726968048462;3192,8508227492916;3301,0510116284568;3412,5990721372264;3527,658215428438;3646,216255954287;3768,247672584534;3893,8327173571915;4023,0108315567686;4155,73029549129;4292,366778196352;4433,108456377603;4577,6332379535725;4725,857092802219;4877,7762819597565;5033,377488385582;5192,582200057358;5355,519357656425;5522,739162980712;0,0;0,0;0,0;0,0
male_groupe_1_year_29;active;male;not married;55;2047;1;0,0;25;29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;571,2245991943463;590,9177757277024;611,2711140807528;632,3124706647475;654,0845604047482;676,5854799628216;699,8317358151801;723,8616768165616;748,70116851981;774,3453388269717;800,793923081163;828,069242983544;856,2553615151228;885,3367253945731;915,3392548666106;946,2701063524661;978,1745362188232;1011,0491655690199;1044,8869177198246;1079,7100455356795;1115,52948558068;1152,3308966452705;1190,218446951604;1229,2443154950743;1269,319190258142;1310,4197707619512;1352,5450202396328;1395,6912460460308;1439,8366778008126;1485,0170691069256;1531,3849838908186
female_groupe_1year_29;active;female;not married;55;2047;1;0,0;25;29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;142,80614979858655;147,72944393192557;152,81777852018817;158,07811766618684;163,52114010118703;169,14636999070538;174,95793395379494;180,96541920414037;187,17529212995248;193,5863347067429;200,19848077029067;207,01731074588594;214,06384037878067;221,3341813486432;228,8348137166526;236,56752658811646;244,54363405470576;252,76229139225487;261,22172942995604;269,92751138391975;278,88237139516997;288,08272416131757;297,55461173790087;307,3110788737685;317,32979756453545;327,60494269048775;338,13625505990814;348,9228115115076;359,95916945020304;371,25426727673124;382,84624597270454
male_groupe_2_year_29;active;male;not married;55;2047;2;0,0;25;29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;337,66326287793726;349,30432710042163;361,33562730780545;373,7736300295904;386,6435849853969;399,94436707084793;413,685733622417;427,8903534807614;442,57351633575377;457,7323421845118;473,3666745826056;489,4897083722342;506,1511350066272;523,3417606035036;541,076907182289;559,3608050589514;578,2202062544332;597,6531134295554;617,655343403213;638,2400503267264;659,4136990405847;681,1678121444462;703,563965736102;726,6330039526273;750,3221325213326;774,6175780232722;799,5187276030396;825,0233984579091;851,1187216433929;877,825831890467;905,2349130484872
female_groupe_2year_29;active;female;not married;55;2047;2;0,0;25;29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;84,4158157194843;87,32608177510537;90,33390682695135;93,44340750739757;96,66089624634921;99,98609176771197;103,42143340560423;106,97258837019034;110,64337908393841;114,43308554612791;118,34166864565137;122,37242709305852;126,53778375165678;130,83544015087585;135,2692267955722;139,8402012647378;144,55505156360826;149,41327835738883;154,41383585080322;159,56001258168158;164,85342476014614;170,29195303611152;175,89099143402544;181,6582509881568;187,58053313033312;193,65439450581803;199,87968190075986;206,25584961447726;212,77968041084816;219,4564579726167;226,30872826212178
male_groupe_3_year_30;active;male;not married;54;2048;3;0,0;25;30;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;157262,0990962943;162683,76735756572;168287,18275237232;174080,01434418338;180074,0218485074;186268,6812631934;192668,5369357738;199284,14657227625;206122,6311390251;213182,6493136188;220464,12823417943;227973,21322005204;235733,04739369368;243739,3488287436;251999,2535485783;260514,73176566116;269298,2428720286;278348,8566339643;287664,6247914298;297251,67371254374;307113,01430935186;317244,6983472692;327675,4040612633;338419,4966911294;349452,38801820076;360767,66325883544;372365,03698391444;384243,4925825822;396397,0365179462;408835,5120051931
female_groupe_3year_30;active;female;not married;54;2048;3;0,0;25;30;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;104841,39939752955;108455,84490504382;112191,45516824823;116053,34289612227;120049,34789900493;124179,12084212896;128445,69129051587;132856,09771485085;137415,08742601675;142121,76620907921;146976,085489453;151982,1421467014;157155,36492912917;162492,8992191624;167999,50236571886;173676,4878437741;179532,16191468577;185565,9044226429;191776,4165276199;198167,7824750292;204742,00953956798;211496,46556484618;218450,26937417555;225612,99779408632;232968,25867880054;240511,77550589037;248243,35798927632;256162,32838838818;264264,69101196417;272557,0080034621
male_groupe_4_year_30;active;male;not married;58;2048;4;0,0;29;30;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;216989,32383883695;224453,89282000536;232165,723437237;240137,53773377129;248377,9164790715;256885,24337869376;265659,43063402385;274707,8833592239;284058,48903324245;293706,08793178276;303659,2789680667;313920,4362495076;324504,57335233194;335410,5693442529;346636,0765705444;358188,4773091277;370071,3997111499;382280,0861511404;394849,09392254223;407795,7331494809;421090,37501105166;434725,28968842386;448700,1332393068;463013,6806469;477658,70969500364;492647,0814648876;508029,40828597604;0,0;0,0;0,0
female_groupe_4year_30;active;female;not married;58;2048;4;0,0;29;30;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;144659,5492258913;149635,92854667024;154777,148958158;160091,69182251423;165585,2776527143;171256,82891912918;177106,2870893492;183138,58890614926;189372,32602216164;195804,05862118854;202439,51931204443;209280,290833005;216336,38223488795;223607,0462295019;231090,71771369627;238792,31820608512;246714,26647409995;254853,39076742693;263232,72928169486;271863,8220996539;280726,9166740344;289816,8597922825;299133,42215953785;308675,7870979333;318439,139796669;328431,3876432583;338686,2721906506;0,0;0,0;0,0
male_groupe_1_year_30;active;male;not married;54;2048;1;0,0;25;30;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;630,1568611716983;651,8817489448484;674,3349063001398;697,5470635469835;721,565342435984;746,3876432650987;772,0321754553736;798,5412442471044;825,9433836978494;854,2332190636675;883,4104583834783;913,499726250058;944,5937582779577;976,6753965804976;1009,7732355495755;1043,8951699221234;1079,0911250865404;1115,3573735511916;1152,6861085435762;1191,101878717987;1230,6167489450759;1271,214898457299;1313,0112423335909;1356,0633427867886;1400,2726736317152;1445,6135305190835;1492,0847697205645;1539,682317627136;1588,3821578456732;1638,2237326170055
female_groupe_1year_30;active;female;not married;54;2048;1;0,0;25;30;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;157,53921529292452;162,97043723621204;168,5837265750349;174,38676588674582;180,39133560899594;186,59691081627463;193,0080438638433;199,635311061776;206,4858459244623;213,5583047659168;220,85261459586948;228,3749315625144;236,14843956948934;244,16884914512428;252,44330888739375;260,9737924805308;269,772781271635;278,8393433877978;288,171527135894;297,77546967949667;307,6541872362689;317,80372461432466;328,2528105833976;339,0158356966971;350,06816840792874;361,4033826297708;373,021192430141;384,92057940678393;397,09553946141824;409,5559331542513
male_groupe_2_year_30;active;male;not married;54;2048;2;0,0;25;30;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;372,86901001717837;385,7238052211008;399,00952354091805;412,7443483540616;426,9561619888544;441,64372203428684;456,81780315491767;472,50343771021085;488,71750953727;505,4568383557932;522,7212514100023;540,525319274458;558,923914376839;577,9068842541406;597,491148443792;617,6813783267235;638,5071151668552;659,9661533766558;682,0538736244747;704,7848015514454;728,1660760410005;752,1883358145514;776,919577071709;802,3938598483749;828,5528853884908;855,3814442166666;882,8788595794207;911,0427210887107;939,8588180467236;969,3504887525356
female_groupe_2year_30;active;female;not married;54;2048;2;0,0;25;30;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;93,21725250429456;96,43095130527519;99,7523808852295;103,18608708851538;106,73904049721357;110,4109305085717;114,20445078872939;118,1258594275527;122,17937738431749;126,36420958894827;130,68031285250055;135,1313298186145;139,73097859420972;144,47672106353508;149,37278711094797;154,42034458168084;159,62677879171375;164,99153834416393;170,51346840611865;176,19620038786132;182,04151901025006;188,04708395363778;194,2298942679272;200,59846496209366;207,13822134712265;213,8453610541666;220,71971489485514;227,7606802721776;234,96470451168082;242,33762218813382
male_groupe_3_year_31;active;male;not married;53;2049;3;0,0;25;31;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;314189,7146985351;325021,51978054614;336216,4325684879;347789,77487783437;359765,04112765903;372141,18442816933;384927,2838089783;398144,43222677254;411806,8564684937;425911,87674222054;440459,34747916844;455461,5462474409;470964,7100684424;486960,2841967548;503462,5255013993;520475,3702168231;538023,7106270017;556105,6882430325;574717,4106886269;593871,1176697433;613572,8246065117;633814,6434273311;654653,8696059;676119,2030681304;698161,5196737987;720768,0034993358;743938,0842935881;767669,7309970917;791950,9692838195
